DateTime,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year,Junction
23-09-2015 19:00,1,261,84,4,317,7,7,292.25,0.25,0,90,Mist,mist,3368,3368,4634,4634,6145,6145,6251,19,23,3,9,2015,2
23-09-2015 19:00,1,238,84,4,316,2,2,292.25,0.25,0,90,Drizzle,light intensity drizzle,3368,3368,3368,4634,4634,6145,6145,19,23,3,9,2015,2
23-09-2015 20:00,1,129,81,3,304,8,8,291.92,0.51,0,90,Drizzle,light intensity drizzle,2853,3368,3368,3368,4634,4634,6145,20,23,3,9,2015,2
23-09-2015 20:00,1,31,83,4,310,4,4,291.92,0.51,0,90,Mist,mist,2853,2853,3368,3368,3368,4634,4634,20,23,3,9,2015,2
23-09-2015 20:00,1,98,83,4,311,6,6,291.92,0.51,0,90,Rain,moderate rain,2853,2853,2853,3368,3368,3368,4634,20,23,3,9,2015,2
23-09-2015 21:00,1,193,81,3,302,3,3,291.69,0.51,0,90,Rain,moderate rain,2422,2853,2853,2853,3368,3368,3368,21,23,3,9,2015,2
23-09-2015 21:00,1,215,84,3,299,1,1,291.69,0.51,0,90,Mist,mist,2422,2422,2853,2853,2853,3368,3368,21,23,3,9,2015,2
23-09-2015 22:00,1,172,84,3,293,2,2,291.69,0.38,0,75,Drizzle,drizzle,1561,2422,2422,2853,2853,2853,3368,22,23,3,9,2015,2
23-09-2015 22:00,1,99,82,3,297,3,3,291.69,0.38,0,75,Rain,moderate rain,1561,1561,2422,2422,2853,2853,2853,22,23,3,9,2015,2
23-09-2015 22:00,1,125,84,3,294,6,6,291.69,0.38,0,75,Mist,mist,1561,1561,1561,2422,2422,2853,2853,22,23,3,9,2015,2
23-09-2015 23:00,1,280,88,4,292,6,6,291.68,0.38,0,90,Drizzle,drizzle,984,1561,1561,1561,2422,2422,2853,23,23,3,9,2015,2
23-09-2015 23:00,1,113,87,3,290,3,3,291.68,0.38,0,90,Rain,light rain,984,984,1561,1561,1561,2422,2422,23,23,3,9,2015,2
23-09-2015 23:00,1,157,87,3,288,6,6,291.68,0.38,0,90,Mist,mist,984,984,984,1561,1561,1561,2422,23,23,3,9,2015,2
24-09-2015 00:00,1,119,88,4,288,2,2,291.49,0.25,0,75,Rain,moderate rain,522,984,984,984,1561,1561,1561,0,24,4,9,2015,2
24-09-2015 00:00,1,209,89,4,290,6,6,291.49,0.25,0,75,Mist,mist,522,522,984,984,984,1561,1561,0,24,4,9,2015,2
24-09-2015 00:00,1,289,90,4,289,3,3,291.49,0.25,0,75,Drizzle,drizzle,522,522,522,984,984,984,1561,0,24,4,9,2015,2
24-09-2015 01:00,1,234,91,4,291,5,5,291.54,0.25,0,90,Rain,light rain,384,522,522,522,984,984,984,1,24,4,9,2015,2
24-09-2015 01:00,1,89,92,5,291,8,8,291.54,0.25,0,90,Mist,mist,384,384,522,522,522,984,984,1,24,4,9,2015,2
24-09-2015 01:00,1,260,90,4,287,7,7,291.54,0.25,0,90,Drizzle,drizzle,384,384,384,522,522,522,984,1,24,4,9,2015,2
24-09-2015 03:00,1,82,89,4,285,1,1,291.46,0.85,0,90,Drizzle,drizzle,386,384,384,384,522,522,522,3,24,4,9,2015,2
24-09-2015 03:00,1,229,91,5,288,1,1,291.46,0.85,0,90,Rain,moderate rain,386,386,384,384,384,522,522,3,24,4,9,2015,2
24-09-2015 03:00,1,151,90,5,285,6,6,291.46,0.85,0,90,Mist,mist,386,386,386,384,384,384,522,3,24,4,9,2015,2
24-09-2015 04:00,1,231,87,4,280,5,5,291.49,1.35,0,90,Mist,mist,879,386,386,386,384,384,384,4,24,4,9,2015,2
24-09-2015 04:00,1,169,85,4,286,1,1,291.49,1.35,0,90,Drizzle,drizzle,879,879,386,386,386,384,384,4,24,4,9,2015,2
24-09-2015 04:00,1,214,88,5,281,6,6,291.49,1.35,0,90,Rain,moderate rain,879,879,879,386,386,386,384,4,24,4,9,2015,2
24-09-2015 06:00,1,124,83,4,287,8,8,291.14,1.78,0,90,Mist,mist,5377,879,879,879,386,386,386,6,24,4,9,2015,2
24-09-2015 06:00,1,34,87,4,293,6,6,291.14,1.78,0,90,Drizzle,drizzle,5377,5377,879,879,879,386,386,6,24,4,9,2015,2
24-09-2015 06:00,1,89,84,4,283,5,5,291.14,1.78,0,90,Rain,heavy intensity rain,5377,5377,5377,879,879,879,386,6,24,4,9,2015,2
24-09-2015 07:00,1,186,84,4,296,3,3,290.86,0.76,0,90,Rain,moderate rain,6024,5377,5377,5377,879,879,879,7,24,4,9,2015,2
24-09-2015 07:00,1,288,86,4,302,1,1,290.86,0.76,0,90,Mist,mist,6024,6024,5377,5377,5377,879,879,7,24,4,9,2015,2
24-09-2015 07:00,1,229,85,4,301,1,1,290.86,0.76,0,90,Drizzle,drizzle,6024,6024,6024,5377,5377,5377,879,7,24,4,9,2015,2
24-09-2015 08:00,1,12,89,4,309,3,3,290.75,0.51,0,90,Rain,moderate rain,5940,6024,6024,6024,5377,5377,5377,8,24,4,9,2015,2
24-09-2015 08:00,1,191,90,4,307,9,9,290.75,0.51,0,90,Drizzle,drizzle,5940,5940,6024,6024,6024,5377,5377,8,24,4,9,2015,2
24-09-2015 08:00,1,42,89,4,310,9,9,290.75,0.51,0,90,Mist,mist,5940,5940,5940,6024,6024,6024,5377,8,24,4,9,2015,2
24-09-2015 09:00,1,72,89,5,308,7,7,290.83,0,0,90,Drizzle,light intensity drizzle,5217,5940,5940,5940,6024,6024,6024,9,24,4,9,2015,2
24-09-2015 09:00,1,162,91,4,308,4,4,290.83,0,0,90,Mist,mist,5217,5217,5940,5940,5940,6024,6024,9,24,4,9,2015,2
24-09-2015 09:00,1,48,90,4,309,6,6,290.83,0,0,90,Rain,light rain,5217,5217,5217,5940,5940,5940,6024,9,24,4,9,2015,2
24-09-2015 10:00,1,112,89,5,305,7,7,290.95,0,0,90,Mist,mist,4782,5217,5217,5217,5940,5940,5940,10,24,4,9,2015,2
24-09-2015 10:00,1,196,89,5,306,5,5,290.95,0,0,90,Drizzle,drizzle,4782,4782,5217,5217,5217,5940,5940,10,24,4,9,2015,2
24-09-2015 10:00,1,98,91,5,306,2,2,290.95,0,0,90,Rain,light rain,4782,4782,4782,5217,5217,5217,5940,10,24,4,9,2015,2
24-09-2015 11:00,1,168,87,6,305,7,7,291.42,0,0,40,Mist,mist,4788,4782,4782,4782,5217,5217,5217,11,24,4,9,2015,2
24-09-2015 11:00,1,58,86,6,306,9,9,291.42,0,0,40,Drizzle,light intensity drizzle,4788,4788,4782,4782,4782,5217,5217,11,24,4,9,2015,2
24-09-2015 11:00,1,231,84,6,305,5,5,291.42,0,0,40,Rain,moderate rain,4788,4788,4788,4782,4782,4782,5217,11,24,4,9,2015,2
24-09-2015 12:00,1,197,84,6,306,9,9,291.65,0.76,0,40,Rain,moderate rain,5040,4788,4788,4788,4782,4782,4782,12,24,4,9,2015,2
24-09-2015 12:00,1,262,82,6,306,5,5,291.65,0.76,0,40,Drizzle,light intensity drizzle,5040,5040,4788,4788,4788,4782,4782,12,24,4,9,2015,2
24-09-2015 13:00,1,201,83,5,303,5,5,291.95,0.38,0,40,Rain,light rain,5171,5040,5040,4788,4788,4788,4782,13,24,4,9,2015,2
24-09-2015 13:00,1,253,81,6,303,7,7,291.95,0.38,0,40,Drizzle,light intensity drizzle,5171,5171,5040,5040,4788,4788,4788,13,24,4,9,2015,2
24-09-2015 14:00,1,80,81,5,301,2,2,292.51,0,0,90,Rain,light rain,5317,5171,5171,5040,5040,4788,4788,14,24,4,9,2015,2
24-09-2015 14:00,1,86,83,5,301,3,3,292.51,0,0,90,Drizzle,light intensity drizzle,5317,5317,5171,5171,5040,5040,4788,14,24,4,9,2015,2
24-09-2015 15:00,1,230,82,4,298,9,9,292.93,0.76,0,40,Rain,light rain,5971,5317,5317,5171,5171,5040,5040,15,24,4,9,2015,2
24-09-2015 15:00,1,273,84,4,297,4,4,292.93,0.76,0,40,Drizzle,light intensity drizzle,5971,5971,5317,5317,5171,5171,5040,15,24,4,9,2015,2
24-09-2015 16:00,1,230,86,3,303,8,8,292.96,0,0,90,Drizzle,light intensity drizzle,6454,5971,5971,5317,5317,5171,5171,16,24,4,9,2015,2
24-09-2015 16:00,1,291,86,4,299,4,4,292.96,0,0,90,Mist,mist,6454,6454,5971,5971,5317,5317,5171,16,24,4,9,2015,2
24-09-2015 16:00,1,278,84,4,303,5,5,292.96,0,0,90,Rain,light rain,6454,6454,6454,5971,5971,5317,5317,16,24,4,9,2015,2
24-09-2015 17:00,1,65,86,3,306,2,2,292.85,0,0,75,Mist,mist,6217,6454,6454,6454,5971,5971,5317,17,24,4,9,2015,2
24-09-2015 17:00,1,100,85,3,301,4,4,292.85,0,0,75,Rain,light rain,6217,6217,6454,6454,6454,5971,5971,17,24,4,9,2015,2
24-09-2015 18:00,1,115,86,3,305,6,6,292.39,0,0,90,Rain,light rain,4997,6217,6217,6454,6454,6454,5971,18,24,4,9,2015,2
24-09-2015 19:00,1,296,89,3,296,4,4,291.74,0,0,90,Rain,light rain,3627,4997,6217,6217,6454,6454,6454,19,24,4,9,2015,2
24-09-2015 20:00,1,56,90,3,292,7,7,291.48,0,0,90,Drizzle,light intensity drizzle,3032,3627,4997,6217,6217,6454,6454,20,24,4,9,2015,2
24-09-2015 20:00,1,282,88,3,299,9,9,291.48,0,0,90,Rain,light rain,3032,3032,3627,4997,6217,6217,6454,20,24,4,9,2015,2
24-09-2015 21:00,1,123,89,2,295,9,9,291.19,0,0,90,Clouds,overcast clouds,2588,3032,3032,3627,4997,6217,6217,21,24,4,9,2015,2
24-09-2015 22:00,1,67,92,3,285,9,9,291.07,0,0,90,Clouds,overcast clouds,1920,2588,3032,3032,3627,4997,6217,22,24,4,9,2015,2
24-09-2015 23:00,1,53,92,2,285,8,8,290.88,0,0,90,Mist,mist,1171,1920,2588,3032,3032,3627,4997,23,24,4,9,2015,2
25-09-2015 00:00,1,240,92,2,278,1,1,290.86,0,0,90,Mist,mist,655,1171,1920,2588,3032,3032,3627,0,25,5,9,2015,2
25-09-2015 01:00,1,276,92,2,280,8,8,290.55,0,0,90,Mist,mist,392,655,1171,1920,2588,3032,3032,1,25,5,9,2015,2
25-09-2015 03:00,1,21,92,2,276,3,3,290.3,0,0,90,Fog,fog,401,392,655,1171,1920,2588,3032,3,25,5,9,2015,2
25-09-2015 03:00,1,214,90,2,275,2,2,290.3,0,0,90,Mist,mist,401,401,392,655,1171,1920,2588,3,25,5,9,2015,2
25-09-2015 05:00,1,63,91,2,269,2,2,290,0,0,90,Mist,mist,2759,401,401,392,655,1171,1920,5,25,5,9,2015,2
25-09-2015 06:00,1,43,90,2,268,1,1,289.9,0,0,90,Mist,mist,5722,2759,401,401,392,655,1171,6,25,5,9,2015,2
25-09-2015 08:00,1,257,86,2,262,3,3,289.47,0,0,90,Mist,mist,5805,5722,2759,401,401,392,655,8,25,5,9,2015,2
25-09-2015 09:00,1,145,85,3,262,7,7,290.3,0,0,90,Mist,mist,4982,5805,5722,2759,401,401,392,9,25,5,9,2015,2
25-09-2015 10:00,1,287,75,2,248,6,6,291.28,0,0,90,Mist,mist,4596,4982,5805,5722,2759,401,401,10,25,5,9,2015,2
25-09-2015 10:00,1,239,82,3,257,9,9,291.28,0,0,90,Haze,haze,4596,4596,4982,5805,5722,2759,401,10,25,5,9,2015,2
25-09-2015 14:00,1,270,73,2,245,9,9,297.49,0,0,90,Clouds,overcast clouds,5403,4596,4596,4982,5805,5722,2759,14,25,5,9,2015,2
25-09-2015 16:00,1,29,67,2,238,2,2,298.21,0,0,1,Clear,sky is clear,6448,5403,4596,4596,4982,5805,5722,16,25,5,9,2015,2
25-09-2015 17:00,1,224,72,2,244,2,2,297.8,0,0,1,Clear,sky is clear,5792,6448,5403,4596,4596,4982,5805,17,25,5,9,2015,2
25-09-2015 18:00,1,241,62,1,232,1,1,296.59,0,0,1,Haze,haze,4807,5792,6448,5403,4596,4596,4982,18,25,5,9,2015,2
25-09-2015 19:00,1,127,63,1,233,6,6,294.17,0,0,1,Clear,sky is clear,4027,4807,5792,6448,5403,4596,4596,19,25,5,9,2015,2
25-09-2015 20:00,1,58,57,1,229,8,8,290.99,0,0,1,Clear,sky is clear,3195,4027,4807,5792,6448,5403,4596,20,25,5,9,2015,2
25-09-2015 21:00,1,128,61,1,233,8,8,289.72,0,0,1,Mist,mist,2997,3195,4027,4807,5792,6448,5403,21,25,5,9,2015,2
25-09-2015 22:00,1,156,57,1,231,7,7,288.65,0,0,1,Mist,mist,2652,2997,3195,4027,4807,5792,6448,22,25,5,9,2015,2
26-09-2015 00:00,1,227,58,1,220,2,2,287.76,0,0,1,Mist,mist,1371,2652,2997,3195,4027,4807,5792,0,26,6,9,2015,2
26-09-2015 00:00,1,237,53,1,221,5,5,287.76,0,0,1,Fog,fog,1371,1371,2652,2997,3195,4027,4807,0,26,6,9,2015,2
26-09-2015 01:00,1,272,52,1,213,7,7,287.19,0,0,1,Mist,mist,782,1371,1371,2652,2997,3195,4027,1,26,6,9,2015,2
26-09-2015 01:00,1,19,62,1,195,9,9,287.19,0,0,1,Fog,fog,782,782,1371,1371,2652,2997,3195,1,26,6,9,2015,2
26-09-2015 02:00,1,159,58,1,190,9,9,286.59,0,0,1,Mist,mist,656,782,782,1371,1371,2652,2997,2,26,6,9,2015,2
26-09-2015 04:00,1,227,64,1,176,2,2,286.28,0,0,1,Mist,mist,432,656,782,782,1371,1371,2652,4,26,6,9,2015,2
26-09-2015 04:00,1,142,71,1,203,9,9,286.28,0,0,1,Fog,fog,432,432,656,782,782,1371,1371,4,26,6,9,2015,2
26-09-2015 07:00,1,33,84,1,188,2,2,286.15,0,0,90,Mist,mist,2379,432,432,656,782,782,1371,7,26,6,9,2015,2
26-09-2015 07:00,1,213,77,1,175,2,2,286.15,0,0,90,Fog,fog,2379,2379,432,432,656,782,782,7,26,6,9,2015,2
26-09-2015 15:00,1,152,78,1,193,8,8,298.34,0,0,1,Clear,sky is clear,4455,2379,2379,432,432,656,782,15,26,6,9,2015,2
26-09-2015 16:00,1,225,90,2,209,1,1,298.66,0,0,1,Clear,sky is clear,4281,4455,2379,2379,432,432,656,16,26,6,9,2015,2
26-09-2015 17:00,1,243,88,2,217,4,4,298.37,0,0,1,Clear,sky is clear,4384,4281,4455,2379,2379,432,432,17,26,6,9,2015,2
26-09-2015 18:00,1,64,87,2,202,4,4,297.13,0,0,1,Clear,sky is clear,4018,4384,4281,4455,2379,2379,432,18,26,6,9,2015,2
26-09-2015 19:00,1,180,85,2,217,8,8,294.69,0,0,1,Clear,sky is clear,3567,4018,4384,4281,4455,2379,2379,19,26,6,9,2015,2
26-09-2015 20:00,1,182,84,2,209,3,3,292.42,0,0,1,Clear,sky is clear,3187,3567,4018,4384,4281,4455,2379,20,26,6,9,2015,2
26-09-2015 21:00,1,290,89,2,215,7,7,291.96,0,0,1,Clear,sky is clear,2944,3187,3567,4018,4384,4281,4455,21,26,6,9,2015,2
26-09-2015 22:00,1,153,86,2,203,6,6,291.24,0,0,1,Clear,sky is clear,2910,2944,3187,3567,4018,4384,4281,22,26,6,9,2015,2
26-09-2015 23:00,1,256,89,2,204,5,5,290.98,0,0,1,Clear,sky is clear,2264,2910,2944,3187,3567,4018,4384,23,26,6,9,2015,2
27-09-2015 00:00,1,38,87,2,209,5,5,290.83,0,0,1,Clear,sky is clear,1351,2264,2910,2944,3187,3567,4018,0,27,7,9,2015,2
27-09-2015 01:00,1,133,91,2,208,2,2,290.32,0,0,1,Clear,sky is clear,1070,1351,2264,2910,2944,3187,3567,1,27,7,9,2015,2
27-09-2015 02:00,1,182,91,3,212,5,5,289.81,0,0,1,Clear,sky is clear,725,1070,1351,2264,2910,2944,3187,2,27,7,9,2015,2
27-09-2015 03:00,1,243,91,2,230,8,8,289.64,0,0,1,Clear,sky is clear,428,725,1070,1351,2264,2910,2944,3,27,7,9,2015,2
27-09-2015 04:00,1,35,91,3,229,2,2,289.31,0,0,1,Clear,sky is clear,336,428,725,1070,1351,2264,2910,4,27,7,9,2015,2
27-09-2015 05:00,1,94,91,2,242,9,9,288.66,0,0,1,Clear,sky is clear,534,336,428,725,1070,1351,2264,5,27,7,9,2015,2
27-09-2015 06:00,1,59,88,3,244,9,9,288.15,0,0,1,Clear,sky is clear,912,534,336,428,725,1070,1351,6,27,7,9,2015,2
27-09-2015 07:00,1,164,89,3,261,4,4,288.17,0,0,1,Clear,sky is clear,1503,912,534,336,428,725,1070,7,27,7,9,2015,2
27-09-2015 08:00,1,109,87,3,267,9,9,289.04,0,0,1,Clear,sky is clear,2347,1503,912,534,336,428,725,8,27,7,9,2015,2
27-09-2015 09:00,1,89,86,3,251,4,4,290.77,0,0,1,Clear,sky is clear,3394,2347,1503,912,534,336,428,9,27,7,9,2015,2
27-09-2015 10:00,1,38,84,4,264,9,9,293.95,0,0,1,Clear,sky is clear,4563,3394,2347,1503,912,534,336,10,27,7,9,2015,2
27-09-2015 14:00,1,144,83,4,255,4,4,300.28,0,0,1,Clear,sky is clear,4350,4563,3394,2347,1503,912,534,14,27,7,9,2015,2
27-09-2015 15:00,1,71,87,4,253,9,9,300.44,0,0,1,Clear,sky is clear,4782,4350,4563,3394,2347,1503,912,15,27,7,9,2015,2
27-09-2015 16:00,1,80,84,4,242,7,7,300.67,0,0,1,Clear,sky is clear,4491,4782,4350,4563,3394,2347,1503,16,27,7,9,2015,2
27-09-2015 17:00,1,299,86,5,238,7,7,300.6,0,0,1,Clear,sky is clear,4534,4491,4782,4350,4563,3394,2347,17,27,7,9,2015,2
27-09-2015 18:00,1,142,82,5,241,9,9,299.25,0,0,1,Clear,sky is clear,4092,4534,4491,4782,4350,4563,3394,18,27,7,9,2015,2
27-09-2015 19:00,1,126,86,5,234,4,4,298.27,0,0,1,Clear,sky is clear,4550,4092,4534,4491,4782,4350,4563,19,27,7,9,2015,2
27-09-2015 20:00,1,17,84,5,235,6,6,294.65,0,0,1,Clear,sky is clear,3575,4550,4092,4534,4491,4782,4350,20,27,7,9,2015,2
27-09-2015 21:00,1,209,85,5,241,3,3,294.42,0,0,75,Clouds,broken clouds,2234,3575,4550,4092,4534,4491,4782,21,27,7,9,2015,2
27-09-2015 22:00,1,52,82,5,240,9,9,294.22,0,0,1,Clear,sky is clear,1690,2234,3575,4550,4092,4534,4491,22,27,7,9,2015,2
27-09-2015 23:00,1,189,82,5,244,2,2,294.12,0,0,1,Clear,sky is clear,999,1690,2234,3575,4550,4092,4534,23,27,7,9,2015,2
28-09-2015 00:00,1,266,85,5,260,6,6,293.96,0,0,75,Clouds,broken clouds,546,999,1690,2234,3575,4550,4092,0,28,1,9,2015,2
28-09-2015 03:00,1,47,84,4,261,9,9,293.2,0,0,40,Clouds,scattered clouds,315,546,999,1690,2234,3575,4550,3,28,1,9,2015,2
28-09-2015 04:00,1,272,86,4,273,9,9,292.79,0,0,40,Clouds,scattered clouds,888,315,546,999,1690,2234,3575,4,28,1,9,2015,2
28-09-2015 06:00,1,193,83,5,273,7,7,291.48,0,0,40,Clouds,scattered clouds,5518,888,315,546,999,1690,2234,6,28,1,9,2015,2
28-09-2015 07:00,1,289,87,4,289,5,5,291.57,0,0,40,Clouds,scattered clouds,6558,5518,888,315,546,999,1690,7,28,1,9,2015,2
28-09-2015 08:00,1,210,86,5,293,2,2,291.45,0,0,40,Clouds,scattered clouds,5821,6558,5518,888,315,546,999,8,28,1,9,2015,2
28-09-2015 10:00,1,51,86,5,292,8,8,292.24,2.79,0,1,Rain,moderate rain,4494,5821,6558,5518,888,315,546,10,28,1,9,2015,2
28-09-2015 10:00,1,13,84,5,297,6,6,292.24,2.79,0,1,Thunderstorm,thunderstorm,4494,4494,5821,6558,5518,888,315,10,28,1,9,2015,2
28-09-2015 11:00,1,128,84,6,298,2,2,293.16,1.91,0,1,Rain,moderate rain,4579,4494,4494,5821,6558,5518,888,11,28,1,9,2015,2
28-09-2015 12:00,1,86,85,6,295,1,1,294.11,0,0,40,Rain,light rain,4660,4579,4494,4494,5821,6558,5518,12,28,1,9,2015,2
28-09-2015 12:00,1,289,84,6,297,2,2,294.11,0,0,40,Thunderstorm,thunderstorm,4660,4660,4579,4494,4494,5821,6558,12,28,1,9,2015,2
28-09-2015 13:00,1,132,85,6,296,9,9,295.12,0,0,1,Rain,light rain,4719,4660,4660,4579,4494,4494,5821,13,28,1,9,2015,2
28-09-2015 13:00,1,165,84,6,301,6,6,295.12,0,0,1,Thunderstorm,proximity thunderstorm,4719,4719,4660,4660,4579,4494,4494,13,28,1,9,2015,2
28-09-2015 14:00,1,112,85,6,297,1,1,295.57,0,0,75,Clouds,broken clouds,5130,4719,4719,4660,4660,4579,4494,14,28,1,9,2015,2
28-09-2015 15:00,1,111,84,7,300,6,6,295.71,0,0,75,Clouds,broken clouds,5570,5130,4719,4719,4660,4660,4579,15,28,1,9,2015,2
28-09-2015 16:00,1,54,82,7,304,1,1,294.67,0,0,90,Clouds,overcast clouds,6325,5570,5130,4719,4719,4660,4660,16,28,1,9,2015,2
28-09-2015 17:00,1,79,83,7,307,9,9,293.78,0,0,40,Clouds,scattered clouds,6011,6325,5570,5130,4719,4719,4660,17,28,1,9,2015,2
28-09-2015 18:00,1,58,81,7,310,1,1,293.06,0,0,1,Clear,sky is clear,4171,6011,6325,5570,5130,4719,4719,18,28,1,9,2015,2
28-09-2015 19:00,1,128,80,7,308,8,8,291.36,0,0,75,Clouds,broken clouds,3323,4171,6011,6325,5570,5130,4719,19,28,1,9,2015,2
28-09-2015 20:00,1,27,78,7,313,4,4,290.69,0,0,90,Clouds,overcast clouds,2581,3323,4171,6011,6325,5570,5130,20,28,1,9,2015,2
28-09-2015 21:00,1,56,77,7,313,9,9,289.53,0,0,75,Clouds,broken clouds,2151,2581,3323,4171,6011,6325,5570,21,28,1,9,2015,2
28-09-2015 22:00,1,10,78,7,313,2,2,289.13,0,0,90,Clouds,overcast clouds,1462,2151,2581,3323,4171,6011,6325,22,28,1,9,2015,2
28-09-2015 23:00,1,170,76,7,313,5,5,288.77,0,0,40,Clouds,scattered clouds,960,1462,2151,2581,3323,4171,6011,23,28,1,9,2015,2
29-09-2015 00:00,1,121,76,7,313,5,5,288.58,0,0,75,Clouds,broken clouds,497,960,1462,2151,2581,3323,4171,0,29,2,9,2015,2
29-09-2015 01:00,1,32,77,7,310,8,8,288.26,0,0,90,Clouds,overcast clouds,353,497,960,1462,2151,2581,3323,1,29,2,9,2015,2
29-09-2015 02:00,1,253,77,7,311,6,6,287.36,0,0,75,Clouds,broken clouds,258,353,497,960,1462,2151,2581,2,29,2,9,2015,2
29-09-2015 03:00,1,279,78,7,309,6,6,286.31,0,0,1,Clear,sky is clear,360,258,353,497,960,1462,2151,3,29,2,9,2015,2
29-09-2015 04:00,1,262,76,7,307,2,2,285.66,0,0,1,Clear,sky is clear,939,360,258,353,497,960,1462,4,29,2,9,2015,2
29-09-2015 05:00,1,80,78,7,305,4,4,283.89,0,0,1,Clear,sky is clear,2995,939,360,258,353,497,960,5,29,2,9,2015,2
29-09-2015 06:00,1,85,76,6,303,6,6,282.99,0,0,1,Clear,sky is clear,5830,2995,939,360,258,353,497,6,29,2,9,2015,2
29-09-2015 07:00,1,174,81,6,302,1,1,281.22,0,0,1,Clear,sky is clear,6572,5830,2995,939,360,258,353,7,29,2,9,2015,2
29-09-2015 08:00,1,272,78,6,300,8,8,281.2,0,0,1,Clear,sky is clear,5844,6572,5830,2995,939,360,258,8,29,2,9,2015,2
29-09-2015 09:00,1,118,81,6,298,4,4,283.97,0,0,1,Clear,sky is clear,5127,5844,6572,5830,2995,939,360,9,29,2,9,2015,2
29-09-2015 10:00,1,189,80,6,296,4,4,285.67,0,0,1,Clear,sky is clear,4523,5127,5844,6572,5830,2995,939,10,29,2,9,2015,2
29-09-2015 14:00,1,154,84,5,295,7,7,289.83,0,0,1,Clear,sky is clear,5299,4523,5127,5844,6572,5830,2995,14,29,2,9,2015,2
29-09-2015 15:00,1,199,85,5,293,4,4,289.75,0,0,1,Clear,sky is clear,5712,5299,4523,5127,5844,6572,5830,15,29,2,9,2015,2
29-09-2015 16:00,1,174,83,5,290,7,7,289.71,0,0,1,Clear,sky is clear,6682,5712,5299,4523,5127,5844,6572,16,29,2,9,2015,2
29-09-2015 17:00,1,23,84,5,288,2,2,289.74,0,0,1,Clear,sky is clear,6207,6682,5712,5299,4523,5127,5844,17,29,2,9,2015,2
29-09-2015 18:00,1,253,83,4,286,8,8,288.04,0,0,1,Clear,sky is clear,4708,6207,6682,5712,5299,4523,5127,18,29,2,9,2015,2
29-09-2015 19:00,1,66,87,4,283,1,1,286.91,0,0,1,Clear,sky is clear,3481,4708,6207,6682,5712,5299,4523,19,29,2,9,2015,2
29-09-2015 20:00,1,13,84,4,280,3,3,282.26,0,0,1,Clear,sky is clear,2740,3481,4708,6207,6682,5712,5299,20,29,2,9,2015,2
29-09-2015 21:00,1,223,86,4,277,8,8,281.75,0,0,1,Clear,sky is clear,2504,2740,3481,4708,6207,6682,5712,21,29,2,9,2015,2
29-09-2015 22:00,1,58,82,4,268,7,7,279.71,0,0,1,Clear,sky is clear,1448,2504,2740,3481,4708,6207,6682,22,29,2,9,2015,2
29-09-2015 23:00,1,90,86,4,267,3,3,278.97,0,0,1,Clear,sky is clear,933,1448,2504,2740,3481,4708,6207,23,29,2,9,2015,2
30-09-2015 00:00,1,44,84,4,260,9,9,278.65,0,0,1,Clear,sky is clear,551,933,1448,2504,2740,3481,4708,0,30,3,9,2015,2
30-09-2015 02:00,1,190,85,4,245,3,3,277.54,0,0,1,Clear,sky is clear,273,551,933,1448,2504,2740,3481,2,30,3,9,2015,2
30-09-2015 03:00,1,169,83,4,240,8,8,277.34,0,0,1,Clear,sky is clear,348,273,551,933,1448,2504,2740,3,30,3,9,2015,2
30-09-2015 04:00,1,226,83,3,228,1,1,277.21,0,0,1,Clear,sky is clear,947,348,273,551,933,1448,2504,4,30,3,9,2015,2
30-09-2015 05:00,1,275,85,4,226,8,8,276.89,0,0,1,Clear,sky is clear,3021,947,348,273,551,933,1448,5,30,3,9,2015,2
30-09-2015 06:00,1,260,84,3,210,9,9,276.81,0,0,1,Clear,sky is clear,5814,3021,947,348,273,551,933,6,30,3,9,2015,2
30-09-2015 07:00,1,122,85,4,205,7,7,276.57,0,0,1,Clear,sky is clear,6155,5814,3021,947,348,273,551,7,30,3,9,2015,2
30-09-2015 08:00,1,199,85,3,205,4,4,278.32,0,0,1,Clear,sky is clear,5782,6155,5814,3021,947,348,273,8,30,3,9,2015,2
30-09-2015 09:00,1,11,87,4,198,8,8,279.21,0,0,1,Clear,sky is clear,5509,5782,6155,5814,3021,947,348,9,30,3,9,2015,2
30-09-2015 10:00,1,72,87,4,196,9,9,284.36,0,0,1,Clear,sky is clear,4562,5509,5782,6155,5814,3021,947,10,30,3,9,2015,2
30-09-2015 11:00,1,129,89,4,226,1,1,286.3,0,0,1,Clear,sky is clear,4786,4562,5509,5782,6155,5814,3021,11,30,3,9,2015,2
30-09-2015 14:00,1,254,88,4,214,8,8,290.13,0,0,1,Clear,sky is clear,5346,4786,4562,5509,5782,6155,5814,14,30,3,9,2015,2
30-09-2015 15:00,1,281,90,3,234,2,2,290.31,0,0,1,Clear,sky is clear,5708,5346,4786,4562,5509,5782,6155,15,30,3,9,2015,2
30-09-2015 16:00,1,140,87,5,248,2,2,290.37,0,0,1,Clear,sky is clear,6457,5708,5346,4786,4562,5509,5782,16,30,3,9,2015,2
